This report contains only the first 2000 results. You can get the full result set by exporting the report to your email.
Change Log Report
Created On:,"Nov 01, 2022"
Schools:,All
Date range:,"Oct 23, 2022 - Oct 29, 2022"
Account Type:,All
Event:,All
Changed By:,"An Import, A Person, SIF agent"
Item:,All
""
Date/Time,Action,Changed By,Person,Item,Value,Old Value,School
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,PhoneNumber,9813253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,EmailAddress,,poornima.sridharan@blackboard.com,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,delete,Auto_Student_Imports,,SMSPhoneNumber,,202-924-8722,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,EmailAddress,bindhuja.dinakaran@blackboard.com,,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,change,Auto_Student_Imports,,password,******,******,Automation Org - Do Not Delete
10/27/2022 06:43:27 AM EDT,add,Auto_Student_Imports,,SMSPhoneNumber,202-981-3253,,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,2,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,8,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,3,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,9,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,4,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,10,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,5,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,6,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,1,Automation Org - Do Not Delete
10/27/2022 07:31:22 AM EDT,delete,"Support, Parlant Technology",,Account,,7,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,2)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,F,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,M,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Lucas,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Sampath,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,M,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,F,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,8)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Kabilan,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,3)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,F,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Kabilan,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Leo,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Marshall,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Paris,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,9)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Mohit,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Tanoj,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,4)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,F,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Tiffany,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Benjamin,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,F,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,10)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Takshil,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Jubal,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Jasmine,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,5)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Manish,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,M,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Areli,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Manish,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,6)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToEmailAddress,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,Account,"(STUDENT,1)",,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Elena,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage1ID,en-US,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,M,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,gender,F,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredLanguage2ID,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,replyToPhoneNumber,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,lastName,Manish,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,preferredName,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,ldapDn,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,firstName,Ava,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
10/27/2022 07:31:59 AM EDT,add,PMImport_StudentRecords,,birthDate,,,Automation Org - Do Not Delete
