Staff Report
Created On:,"May 19, 2023"
Schools:,All schools
Account type:,All
Modified:,"Apr 01, 2023 - Apr 30, 2023"
""
ID,Login ID,Name,Account,School,Phone,Text/SMS,Address,Email,Logged In,Last Modified,Limited Use
PerformanceTeacher_1133,PerformanceTeacher_1133Z,"Performance_LN1133, Teacher1133",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1134,PerformanceTeacher_1134J,"Performance_LN1134, Teacher1134",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1135,PerformanceTeacher_11358,"Performance_LN1135, Teacher1135",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1136,PerformanceTeacher_1136S,"Performance_LN1136, Teacher1136",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1137,PerformanceTeacher_1137S,"Performance_LN1137, Teacher1137",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1138,PerformanceTeacher_1138F,"Performance_LN1138, Teacher1138",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1139,PerformanceTeacher_1139K,"Performance_LN1139, Teacher1139",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_114,PerformanceTeacher_114R,"Performance_LN114, Teacher114",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1140,PerformanceTeacher_1140iO,"Performance_LN1140, Teacher1140",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1141,PerformanceTeacher_1141k,"Performance_LN1141, Teacher1141",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1142,PerformanceTeacher_1142b,"Performance_LN1142, Teacher1142",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1143,PerformanceTeacher_11431,"Performance_LN1143, Teacher1143",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1144,PerformanceTeacher_11445,"Performance_LN1144, Teacher1144",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1145,PerformanceTeacher_1145w,"Performance_LN1145, Teacher1145",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1146,PerformanceTeacher_1146d0,"Performance_LN1146, Teacher1146",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1147,PerformanceTeacher_1147D,"Performance_LN1147, Teacher1147",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1148,PerformanceTeacher_1148p,"Performance_LN1148, Teacher1148",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1149,PerformanceTeacher_1149v,"Performance_LN1149, Teacher1149",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_115,PerformanceTeacher_115K,"Performance_LN115, Teacher115",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1150,PerformanceTeacher_11503,"Performance_LN1150, Teacher1150",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1151,PerformanceTeacher_11515,"Performance_LN1151, Teacher1151",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1152,PerformanceTeacher_1152W,"Performance_LN1152, Teacher1152",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1153,PerformanceTeacher_1153o,"Performance_LN1153, Teacher1153",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1154,PerformanceTeacher_11549,"Performance_LN1154, Teacher1154",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1155,PerformanceTeacher_1155Oy,"Performance_LN1155, Teacher1155",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1156,PerformanceTeacher_11565,"Performance_LN1156, Teacher1156",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1157,PerformanceTeacher_1157s,"Performance_LN1157, Teacher1157",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1158,PerformanceTeacher_11587j,"Performance_LN1158, Teacher1158",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1159,PerformanceTeacher_1159k,"Performance_LN1159, Teacher1159",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_116,PerformanceTeacher_116A,"Performance_LN116, Teacher116",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1160,PerformanceTeacher_1160E,"Performance_LN1160, Teacher1160",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1161,PerformanceTeacher_1161D,"Performance_LN1161, Teacher1161",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1162,PerformanceTeacher_1162x,"Performance_LN1162, Teacher1162",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1163,PerformanceTeacher_1163E,"Performance_LN1163, Teacher1163",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1164,PerformanceTeacher_1164t,"Performance_LN1164, Teacher1164",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1165,PerformanceTeacher_1165J,"Performance_LN1165, Teacher1165",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1166,PerformanceTeacher_1166Y,"Performance_LN1166, Teacher1166",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1167,PerformanceTeacher_11677,"Performance_LN1167, Teacher1167",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1168,PerformanceTeacher_1168J,"Performance_LN1168, Teacher1168",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1169,PerformanceTeacher_1169x,"Performance_LN1169, Teacher1169",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_117,PerformanceTeacher_117D,"Performance_LN117, Teacher117",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1170,PerformanceTeacher_1170h,"Performance_LN1170, Teacher1170",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1171,PerformanceTeacher_1171P,"Performance_LN1171, Teacher1171",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1172,PerformanceTeacher_1172LX,"Performance_LN1172, Teacher1172",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1173,PerformanceTeacher_1173E,"Performance_LN1173, Teacher1173",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1174,PerformanceTeacher_1174AA,"Performance_LN1174, Teacher1174",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1175,PerformanceTeacher_1175U,"Performance_LN1175, Teacher1175",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1176,PerformanceTeacher_1176s,"Performance_LN1176, Teacher1176",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1177,PerformanceTeacher_11774,"Performance_LN1177, Teacher1177",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1178,PerformanceTeacher_1178u,"Performance_LN1178, Teacher1178",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1179,PerformanceTeacher_11796,"Performance_LN1179, Teacher1179",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_118,PerformanceTeacher_118Y,"Performance_LN118, Teacher118",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1180,PerformanceTeacher_1180Hs,"Performance_LN1180, Teacher1180",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1181,PerformanceTeacher_1181S,"Performance_LN1181, Teacher1181",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1182,PerformanceTeacher_1182I,"Performance_LN1182, Teacher1182",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1183,PerformanceTeacher_11837,"Performance_LN1183, Teacher1183",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1184,PerformanceTeacher_1184K,"Performance_LN1184, Teacher1184",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1185,PerformanceTeacher_1185z,"Performance_LN1185, Teacher1185",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1186,PerformanceTeacher_1186u,"Performance_LN1186, Teacher1186",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1187,PerformanceTeacher_1187w,"Performance_LN1187, Teacher1187",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1188,PerformanceTeacher_1188v,"Performance_LN1188, Teacher1188",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1189,PerformanceTeacher_1189X,"Performance_LN1189, Teacher1189",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_119,PerformanceTeacher_119CD,"Performance_LN119, Teacher119",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1190,PerformanceTeacher_1190K,"Performance_LN1190, Teacher1190",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1191,PerformanceTeacher_1191pR,"Performance_LN1191, Teacher1191",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1192,PerformanceTeacher_1192z,"Performance_LN1192, Teacher1192",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1193,PerformanceTeacher_1193w,"Performance_LN1193, Teacher1193",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1194,PerformanceTeacher_11948,"Performance_LN1194, Teacher1194",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1195,PerformanceTeacher_1195n,"Performance_LN1195, Teacher1195",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1196,PerformanceTeacher_1196Y,"Performance_LN1196, Teacher1196",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1197,PerformanceTeacher_1197j,"Performance_LN1197, Teacher1197",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1198,PerformanceTeacher_1198F,"Performance_LN1198, Teacher1198",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1199,PerformanceTeacher_1199ka,"Performance_LN1199, Teacher1199",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_12,PerformanceTeacher_12L,"Performance_LN12, Teacher12",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_120,PerformanceTeacher_120I,"Performance_LN120, Teacher120",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1200,PerformanceTeacher_1200N,"Performance_LN1200, Teacher1200",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1201,PerformanceTeacher_1201Lw,"Performance_LN1201, Teacher1201",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1202,PerformanceTeacher_1202g,"Performance_LN1202, Teacher1202",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1203,PerformanceTeacher_1203I,"Performance_LN1203, Teacher1203",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1204,PerformanceTeacher_1204l,"Performance_LN1204, Teacher1204",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1205,PerformanceTeacher_1205J,"Performance_LN1205, Teacher1205",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1206,PerformanceTeacher_1206An,"Performance_LN1206, Teacher1206",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1207,PerformanceTeacher_1207z,"Performance_LN1207, Teacher1207",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1208,PerformanceTeacher_12081M,"Performance_LN1208, Teacher1208",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1209,PerformanceTeacher_1209m,"Performance_LN1209, Teacher1209",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_121,PerformanceTeacher_1213E,"Performance_LN121, Teacher121",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1210,PerformanceTeacher_1210B,"Performance_LN1210, Teacher1210",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1211,PerformanceTeacher_1211rY,"Performance_LN1211, Teacher1211",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1212,PerformanceTeacher_1212UP,"Performance_LN1212, Teacher1212",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1213,PerformanceTeacher_1213Z,"Performance_LN1213, Teacher1213",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1214,PerformanceTeacher_1214Z,"Performance_LN1214, Teacher1214",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1215,PerformanceTeacher_1215I,"Performance_LN1215, Teacher1215",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1216,PerformanceTeacher_1216p,"Performance_LN1216, Teacher1216",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1217,PerformanceTeacher_1217n,"Performance_LN1217, Teacher1217",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1218,PerformanceTeacher_1218w,"Performance_LN1218, Teacher1218",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1219,PerformanceTeacher_1219u,"Performance_LN1219, Teacher1219",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_122,PerformanceTeacher_122W,"Performance_LN122, Teacher122",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1220,PerformanceTeacher_12203,"Performance_LN1220, Teacher1220",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1221,PerformanceTeacher_1221T,"Performance_LN1221, Teacher1221",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1222,PerformanceTeacher_1222uo,"Performance_LN1222, Teacher1222",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1223,PerformanceTeacher_12232,"Performance_LN1223, Teacher1223",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1224,PerformanceTeacher_1224G,"Performance_LN1224, Teacher1224",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1225,PerformanceTeacher_1225YL,"Performance_LN1225, Teacher1225",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1226,PerformanceTeacher_1226B0,"Performance_LN1226, Teacher1226",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1227,PerformanceTeacher_1227i,"Performance_LN1227, Teacher1227",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1228,PerformanceTeacher_1228W,"Performance_LN1228, Teacher1228",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1229,PerformanceTeacher_1229G,"Performance_LN1229, Teacher1229",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_123,PerformanceTeacher_123tp,"Performance_LN123, Teacher123",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1230,PerformanceTeacher_1230M,"Performance_LN1230, Teacher1230",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1231,PerformanceTeacher_12311,"Performance_LN1231, Teacher1231",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1232,PerformanceTeacher_1232b,"Performance_LN1232, Teacher1232",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1233,PerformanceTeacher_1233l,"Performance_LN1233, Teacher1233",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1234,PerformanceTeacher_1234E,"Performance_LN1234, Teacher1234",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1235,PerformanceTeacher_1235w,"Performance_LN1235, Teacher1235",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1236,PerformanceTeacher_12363,"Performance_LN1236, Teacher1236",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1237,PerformanceTeacher_1237q,"Performance_LN1237, Teacher1237",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1238,PerformanceTeacher_1238A,"Performance_LN1238, Teacher1238",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1239,PerformanceTeacher_1239D,"Performance_LN1239, Teacher1239",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_124,PerformanceTeacher_1246Q,"Performance_LN124, Teacher124",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1240,PerformanceTeacher_1240L,"Performance_LN1240, Teacher1240",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1241,PerformanceTeacher_12419,"Performance_LN1241, Teacher1241",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1242,PerformanceTeacher_1242X,"Performance_LN1242, Teacher1242",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1243,PerformanceTeacher_1243q,"Performance_LN1243, Teacher1243",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1244,PerformanceTeacher_1244c,"Performance_LN1244, Teacher1244",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1245,PerformanceTeacher_1245c,"Performance_LN1245, Teacher1245",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
PerformanceTeacher_1246,PerformanceTeacher_1246h,"Performance_LN1246, Teacher1246",Teacher,Automation Org - Do Not Delete,896-321-4785,,,poornima.sridharan@bbnotifydev.net,,04/12/2023 01:58:29 AM,True
